order_id,customer_id,seller_id,product_ids,product_category,order_purchase_timestamp,order_estimated_delivery_date,order_delivered_customer_date,shipping_limit_date,delivery_time_hours,price,freight_value,item_count,total_weight_kg,total_volume_l,customer_city,customer_state,customer_lat,customer_long,seller_city,seller_state,seller_lat,seller_long,distance_km,purchase_hour,purchase_weekday,purchase_month,is_promo,is_holiday,seller_median_delivery_days
O1002150,C12149,S0092,"P00472,P00163,P00184",beauty,03-01-2024 2.29,04-02-2024 10.55,07-02-2024 7.53,01-02-2024 2.29,85,158.46,52.35,3,5.763,28.184,Jaipur,Rajasthan,26.562871,75.073719,Mysore,Karnataka,12.408394,76.547778,1581.42,2,2,1,0,0,3.11
O1002151,C12150,S0226,P00549,home_decor,30-03-2024 4.23,02-04-2024 15.48,04-04-2024 17.35,30-03-2024 4.23,31,46.25,17.73,1,0.844,5.473,Surat,Gujarat,20.895851,72.074452,Surat,Gujarat,21.254004,72.850387,89.82,4,5,3,0,0,2.22
O1002152,C12151,S0128,"P00088,P00258",furniture,16-09-2024 16.29,17-10-2024 7.08,21-10-2024 9.21,15-10-2024 16.29,84,169.96,106.21,2,4.322,23.03,Kolkata,West Bengal,21.554028,87.808289,Goa,Goa,15.190316,74.203827,1599.37,16,0,9,0,0,2.49
O1002153,C12152,S0081,"P00620,P00291,P00116",fashion,13-10-2024 10.40,25-10-2024 7.43,30-10-2024 12.33,22-10-2024 10.40,52,232.24,38.26,3,6.386,28.748,Bengaluru,Karnataka,12.894105,76.662346,Goa,Goa,15.038406,74.257935,352.36,10,6,10,0,0,4.65
O1002154,C12153,S0214,P00049,fashion,14-09-2024 23.59,15-10-2024 23.02,21-10-2024 12.29,13-10-2024 23.59,88,49.47,49.86,1,1.371,13.197,Lucknow,Uttar Pradesh,26.616708,81.279171,Chennai,Tamil Nadu,13.037773,80.07686,1515.1,23,5,9,0,0,4.48
O1002155,C12154,S0185,"P00705,P00096,P00346",electronics,23-06-2024 11.14,27-07-2024 23.57,01-08-2024 0.12,24-07-2024 11.14,91,181.58,26.41,3,2.476,19.715,Kolkata,West Bengal,21.734543,88.669649,Coimbatore,Tamil Nadu,11.121367,76.84106,1725.72,11,6,6,0,0,2.03
O1002156,C12155,S0265,"P00044,P00549,P00114",furniture,19-09-2024 19.13,06-10-2024 1.21,07-10-2024 5.09,03-10-2024 19.13,53,286.84,17.71,3,2.039,31.65,Jaipur,Rajasthan,27.118796,75.131506,Nagpur,Maharashtra,21.071233,78.924763,774.74,19,3,9,0,0,1.5
O1002157,C12156,S0266,"P00104,P00114,P00675",home_decor,02-10-2024 14.35,05-11-2024 13.01,09-11-2024 4.53,02-11-2024 14.35,90,642.13,23.61,3,2.774,20.13,Mysore,Karnataka,11.917802,77.522259,Jaipur,Rajasthan,27.098918,76.123518,1694.37,14,2,10,0,0,4
O1002158,C12157,S0057,"P00368,P00447,P00560",beauty,08-05-2024 12.28,27-05-2024 11.05,27-05-2024 15.05,25-05-2024 12.28,56,493.44,37.73,3,6.039,19.605,Vadodara,Gujarat,22.407381,74.427699,Delhi,Delhi,28.708301,77.054655,748.47,12,2,5,0,0,3.9
O1002159,C12158,S0154,"P00785,P00330",books,12-07-2024 6.38,31-07-2024 11.16,02-08-2024 7.43,29-07-2024 6.38,59,249.9,21.62,2,2.293,14.061,Mysore,Karnataka,11.820729,76.738878,Mumbai,Maharashtra,18.961851,72.946424,891.94,6,4,7,0,0,2.74
O1002160,C12159,S0275,P00235,electronics,04-09-2024 9.07,19-09-2024 22.40,20-09-2024 22.21,18-09-2024 9.07,51,50.93,21.89,1,1.371,4.491,Ahmedabad,Gujarat,23.723969,71.585351,Pune,Maharashtra,18.62312,73.75016,609.95,9,2,9,0,0,5.5
O1002161,C12160,S0232,P00145,toys,22-06-2024 7.15,07-07-2024 5.55,10-07-2024 19.28,05-07-2024 7.15,55,49.51,47.51,1,2.427,10.953,Vadodara,Gujarat,22.00288,73.02834,Nagpur,Maharashtra,21.313498,79.011232,622.99,7,5,6,0,0,3.73
O1002162,C12161,S0014,"P00503,P00036",beauty,14-12-2024 10.16,08-01-2025 15.41,14-01-2025 7.22,06-01-2025 10.16,77,219.74,79.22,2,6.642,18.41,Vadodara,Gujarat,22.567,71.956232,Bengaluru,Karnataka,12.447651,77.758981,1281.98,10,5,12,0,0,3.68
O1002163,C12162,S0241,"P00225,P00574,P00298",books,27-10-2024 23.59,07-11-2024 10.54,06-11-2024 21.03,03-11-2024 23.59,39,135.58,48.45,3,11.975,114.499,Mumbai,Maharashtra,19.865407,74.051688,Surat,Gujarat,21.408329,72.931005,207.44,23,6,10,0,0,6.22
O1002164,C12163,S0105,"P00564,P00399",beauty,03-09-2024 15.25,07-10-2024 5.24,11-10-2024 7.07,05-10-2024 15.25,90,96.39,19.55,2,0.672,5.517,Kolkata,West Bengal,22.092436,88.167026,Mysore,Karnataka,12.524551,76.741276,1611.92,15,1,9,0,0,4.39
O1002165,C12164,S0067,"P00734,P00383,P00157,P00691",automotive,12-05-2024 22.10,22-05-2024 4.23,25-05-2024 8.04,18-05-2024 22.10,44,195.88,79.87,4,8.544,25.219,Bengaluru,Karnataka,13.660378,77.59276,Hyderabad,Telangana,17.230398,78.941852,422.47,22,6,5,0,0,2.32
O1002166,C12165,S0003,"P00353,P00368",books,14-07-2024 10.37,24-07-2024 22.35,27-07-2024 13.14,21-07-2024 10.37,45,240.18,46.03,2,3.992,14.146,Ahmedabad,Gujarat,22.979146,72.471527,Jaipur,Rajasthan,26.960792,75.404644,532.33,10,6,7,0,0,1.8
O1002167,C12166,S0144,"P00749,P00661",sports,12-12-2024 2.05,13-01-2025 16.44,17-01-2025 13.34,11-01-2025 2.05,88,123.56,58.88,2,3.996,10.193,Ahmedabad,Gujarat,22.955661,72.354499,Kolkata,West Bengal,22.469391,88.082868,1613.43,2,3,12,1,0,3.64
O1002168,C12167,S0041,"P00458,P00065,P00723",electronics,10-06-2024 12.40,10-07-2024 2.11,12-07-2024 6.16,08-07-2024 12.40,79,162.55,70.05,3,16.791,80.575,Surat,Gujarat,21.71123,70.633822,Coimbatore,Tamil Nadu,10.922414,77.17359,1387.23,12,0,6,1,0,4.48
O1002169,C12168,S0299,"P00157,P00708,P00216",furniture,29-06-2024 18.17,30-07-2024 17.44,05-08-2024 0.39,28-07-2024 18.17,87,145.31,149.41,3,25.803,18.063,Thiruvananthapuram,Kerala,9.577086,77.036472,Ahmedabad,Gujarat,23.28602,72.510668,1598.52,18,5,6,0,0,2.76
O1002170,C12169,S0171,"P00693,P00375",books,01-10-2024 10.57,22-10-2024 12.29,27-10-2024 6.11,20-10-2024 10.57,68,101.28,34.04,2,2.083,1.667,Mumbai,Maharashtra,18.63965,72.544991,Chennai,Tamil Nadu,13.073583,80.319368,1036.26,10,1,10,0,0,2.77
O1002171,C12170,S0123,"P00467,P00437,P00390",beauty,24-12-2024 12.01,06-01-2025 6.00,08-01-2025 13.00,04-01-2025 12.01,48,153.9,43.7,3,7.378,31.441,Jaipur,Rajasthan,26.095706,76.952766,Nagpur,Maharashtra,21.040896,79.186075,606.36,12,1,12,0,0,1.71
O1002172,C12171,S0133,"P00377,P00584",automotive,07-05-2024 10.37,20-05-2024 11.48,22-05-2024 7.21,18-05-2024 10.37,48,175.42,30.98,2,4.186,7.224,Lucknow,Uttar Pradesh,26.375851,81.435281,Bhopal,Madhya Pradesh,22.891725,77.156685,580.52,10,1,5,0,0,2.6
O1002173,C12172,S0280,P00696,toys,17-02-2024 3.13,27-02-2024 7.42,01-03-2024 1.25,25-02-2024 3.13,44,49.87,41.56,1,2.876,3.645,Nagpur,Maharashtra,20.721017,78.994948,Bhopal,Madhya Pradesh,22.775052,77.589409,270.62,3,5,2,1,0,4.34
O1002174,C12173,S0099,"P00059,P00727,P00221,P00371",beauty,10-12-2024 20.50,21-12-2024 6.36,23-12-2024 10.32,17-12-2024 20.50,44,253.21,42.38,4,7.549,45.063,Bhopal,Madhya Pradesh,23.473679,77.710534,Jaipur,Rajasthan,27.200714,75.433251,473.39,20,1,12,0,0,1.99
O1002175,C12174,S0151,P00141,beauty,08-02-2024 11.08,24-02-2024 12.38,25-02-2024 8.45,21-02-2024 11.08,52,54.46,29.47,1,2.841,5.407,Goa,Goa,14.742788,72.718334,Hyderabad,Telangana,17.342202,78.948645,725.75,11,3,2,0,0,2.46
O1002176,C12175,S0232,"P00305,P00364,P00786,P00724",automotive,01-04-2024 12.11,16-04-2024 11.19,18-04-2024 16.25,14-04-2024 12.11,52,568.73,88.53,4,7.51,17.943,Kanpur,Uttar Pradesh,26.884977,80.545737,Nagpur,Maharashtra,21.313498,79.011232,638.78,12,0,4,0,0,3.73
O1002177,C12176,S0203,P00193,automotive,09-06-2024 0.19,08-07-2024 14.39,11-07-2024 14.46,07-07-2024 0.19,81,48.95,44.1,1,4.029,3.089,Coimbatore,Tamil Nadu,10.835488,77.48528,Ahmedabad,Gujarat,22.793899,72.417074,1434.5,0,6,6,0,0,3.69
O1002178,C12177,S0220,"P00685,P00492,P00659",beauty,21-04-2024 15.58,18-05-2024 12.51,21-05-2024 3.15,15-05-2024 15.58,75,637.55,67.31,3,6.124,17.059,Mysore,Karnataka,11.677937,77.308501,Surat,Gujarat,21.25296,73.076017,1156.14,15,6,4,1,0,5.32
O1002179,C12178,S0190,"P00739,P00183,P00559",sports,17-05-2024 8.03,05-06-2024 5.06,08-06-2024 22.48,03-06-2024 8.03,62,808.24,26.52,3,2.984,8.948,Hyderabad,Telangana,17.2826,79.303855,Ahmedabad,Gujarat,23.317808,72.847418,950.31,8,4,5,0,0,2.36
O1002180,C12179,S0216,P00585,sports,15-12-2024 15.45,01-01-2025 16.15,06-01-2025 12.52,29-12-2024 15.45,61,50.56,17.41,1,1.774,7.689,Pune,Maharashtra,18.370283,74.259699,Mysore,Karnataka,12.209919,76.880631,740.38,15,6,12,0,0,4.41
O1002181,C12180,S0054,"P00256,P00378,P00602,P00526",books,12-09-2024 7.28,29-09-2024 15.42,01-10-2024 13.50,27-09-2024 7.28,56,689.07,98.44,4,19.311,187.439,Pune,Maharashtra,18.70875,73.759188,Mysore,Karnataka,12.421726,76.749747,768.9,7,3,9,1,0,2.54
O1002182,C12181,S0135,"P00318,P00719,P00147,P00169",automotive,30-04-2024 4.36,18-05-2024 16.20,24-05-2024 6.32,16-05-2024 4.36,65,332.65,164.23,4,1.655,9.989,Ahmedabad,Gujarat,22.023414,73.555121,Lucknow,Uttar Pradesh,26.651525,81.156928,925.92,4,1,4,0,0,2.94
O1002183,C12182,S0217,"P00714,P00564",beauty,15-05-2024 22.19,07-06-2024 1.00,12-06-2024 15.03,03-06-2024 22.19,72,95.56,145.49,2,4.831,17.279,Pune,Maharashtra,18.322864,75.098348,Kanpur,Uttar Pradesh,26.31732,80.561784,1051.31,22,2,5,0,0,4.25
O1002184,C12183,S0059,"P00071,P00208",beauty,27-04-2024 15.30,20-05-2024 8.44,22-05-2024 4.17,18-05-2024 15.30,66,121.57,74.56,2,1.718,6.962,Pune,Maharashtra,18.903781,75.385806,Lucknow,Uttar Pradesh,26.603862,81.100336,1037.13,15,5,4,0,0,4.02
O1002185,C12184,S0117,"P00022,P00532,P00081,P00796",furniture,07-05-2024 17.47,04-06-2024 15.05,07-06-2024 12.12,01-06-2024 17.47,77,294.66,155.54,4,46.63,167.952,Indore,Madhya Pradesh,22.461471,75.715647,Chennai,Tamil Nadu,13.028922,80.049395,1144.6,17,1,5,0,0,5.41
O1002186,C12185,S0275,"P00677,P00540,P00062",automotive,01-07-2024 17.08,23-07-2024 19.51,26-07-2024 14.25,20-07-2024 17.08,66,261,63.18,3,6.261,35.435,Chennai,Tamil Nadu,13.31073,80.329239,Pune,Maharashtra,18.62312,73.75016,918.23,17,0,7,0,0,5.5
O1002187,C12186,S0137,"P00524,P00724,P00621,P00531",books,24-02-2024 11.45,18-03-2024 15.40,20-03-2024 22.33,15-03-2024 11.45,67,353.94,25.74,4,4.95,11.366,Kolkata,West Bengal,21.326826,87.207589,Hyderabad,Telangana,17.365788,78.416265,1021.8,11,5,2,0,0,3.6
O1002188,C12187,S0127,"P00187,P00180,P00050,P00576",beauty,10-02-2024 11.19,19-02-2024 15.42,21-02-2024 0.21,17-02-2024 11.19,40,659.02,51.6,4,10.361,25.074,Kanpur,Uttar Pradesh,25.886404,80.075271,Jaipur,Rajasthan,26.656314,76.138259,401.76,11,5,2,0,0,1.5
O1002189,C12188,S0069,"P00439,P00061,P00193,P00641",automotive,10-11-2024 15.17,02-12-2024 11.49,07-12-2024 16.12,30-11-2024 15.17,70,293.05,39.92,4,9.505,20.747,Mumbai,Maharashtra,20.157591,73.565471,Coimbatore,Tamil Nadu,10.896921,77.16232,1099.3,15,6,11,1,0,1.5
O1002190,C12189,S0276,"P00186,P00533,P00745,P00471",furniture,04-10-2024 0.10,10-10-2024 8.34,11-10-2024 22.41,07-10-2024 0.10,35,298.95,123.39,4,29.165,48.345,Delhi,Delhi,29.412612,77.602024,Delhi,Delhi,28.698597,77.45695,80.64,0,4,10,0,0,5.26
O1002191,C12190,S0283,"P00215,P00615",beauty,03-09-2024 14.42,06-09-2024 7.20,07-09-2024 23.48,04-09-2024 14.42,29,114.18,42.32,2,7.847,5.248,Coimbatore,Tamil Nadu,11.360222,77.14917,Mysore,Karnataka,11.972774,76.872348,74.49,14,1,9,0,0,3.18
O1002192,C12191,S0256,"P00639,P00060,P00449",beauty,13-11-2024 18.22,28-11-2024 21.15,30-11-2024 7.18,26-11-2024 18.22,51,154.2,56.23,3,8.61,38.921,Bhopal,Madhya Pradesh,22.527847,77.995874,Surat,Gujarat,21.114837,72.562989,582.37,18,2,11,0,0,4.4
O1002193,C12192,S0272,"P00200,P00045,P00600",automotive,09-09-2024 4.31,20-09-2024 21.31,24-09-2024 5.27,19-09-2024 4.31,48,616.29,21.69,3,3.463,28.209,Mysore,Karnataka,13.050704,76.196797,Chennai,Tamil Nadu,12.877863,80.641519,482.01,4,0,9,0,0,4.02
O1002194,C12193,S0137,P00374,toys,20-05-2024 1.37,09-06-2024 19.48,12-06-2024 11.43,07-06-2024 1.37,64,50.03,34.57,1,0.91,4.098,Kanpur,Uttar Pradesh,25.921959,80.45255,Hyderabad,Telangana,17.365788,78.416265,974.34,1,0,5,1,0,3.6
O1002195,C12194,S0171,"P00658,P00458,P00145,P00388",furniture,03-04-2024 17.49,17-04-2024 11.42,21-04-2024 11.14,14-04-2024 17.49,53,211.28,140.17,4,14.915,80.992,Thiruvananthapuram,Kerala,8.862043,76.309449,Chennai,Tamil Nadu,13.073583,80.319368,640.95,17,2,4,0,0,2.77
O1002196,C12195,S0130,P00788,toys,23-05-2024 22.30,13-06-2024 22.32,16-06-2024 19.48,11-06-2024 22.30,65,76.96,13.81,1,1.05,13.2,Nagpur,Maharashtra,21.107426,78.725172,Kolkata,West Bengal,22.606773,88.327103,1004.66,22,3,5,0,0,3.04
O1002197,C12196,S0050,"P00558,P00121",automotive,23-04-2024 18.04,06-05-2024 17.38,07-05-2024 18.15,03-05-2024 18.04,46,99.65,29.79,2,0.753,13.853,Mysore,Karnataka,11.990702,76.647748,Goa,Goa,15.339112,74.003957,469.25,18,1,4,0,0,3.74
O1002198,C12197,S0157,"P00016,P00089",electronics,06-03-2024 5.40,15-03-2024 7.03,18-03-2024 9.32,14-03-2024 5.40,43,116.26,38.38,2,1.868,20.531,Delhi,Delhi,28.425021,77.467518,Kanpur,Uttar Pradesh,26.290241,80.50872,382.79,5,2,3,0,0,2.64
O1002199,C12198,S0247,"P00660,P00770,P00684,P00396",sports,26-09-2024 14.46,05-10-2024 6.31,06-10-2024 10.28,02-10-2024 14.46,39,375.35,83.77,4,9.837,28.447,Surat,Gujarat,21.559776,72.148931,Vadodara,Gujarat,22.442785,73.083618,137.57,14,3,9,0,0,5.67
O1002200,C12199,S0042,"P00433,P00657,P00755,P00222",beauty,01-09-2024 0.14,18-09-2024 18.09,20-09-2024 1.59,16-09-2024 0.14,56,378.4,106.7,4,31.414,43.516,Goa,Goa,15.524568,74.930957,Indore,Madhya Pradesh,22.573527,75.900992,790.4,0,6,9,0,0,3.99
O1002201,C12200,S0192,"P00747,P00670,P00081",furniture,17-01-2024 23.52,02-02-2024 1.21,05-02-2024 6.21,30-01-2024 23.52,54,332.67,142.72,3,33.088,139.614,Thiruvananthapuram,Kerala,8.524965,78.154272,Bengaluru,Karnataka,13.12594,77.024891,526.26,23,2,1,1,0,6.01
O1002202,C12201,S0234,"P00176,P00278,P00030,P00313",beauty,26-06-2024 10.49,16-07-2024 14.50,19-07-2024 15.00,14-07-2024 10.49,63,214.89,74.84,4,12.843,94.555,Nagpur,Maharashtra,21.502406,79.167712,Kolkata,West Bengal,22.421451,88.156585,932.45,10,2,6,0,0,3.71
O1002203,C12202,S0249,"P00364,P00241,P00159",automotive,17-12-2024 20.07,08-01-2025 22.01,13-01-2025 1.19,05-01-2025 20.07,69,201.74,114.57,3,14.914,66.746,Hyderabad,Telangana,16.785581,79.76482,Kolkata,West Bengal,22.975277,88.391207,1134.07,20,1,12,0,0,2.76
O1002204,C12203,S0211,"P00095,P00385",books,22-08-2024 15.31,12-09-2024 4.15,17-09-2024 1.39,08-09-2024 15.31,67,103.37,83.4,2,0.57,2.568,Kolkata,West Bengal,23.22393,88.135843,Kanpur,Uttar Pradesh,26.620583,80.281363,877.22,15,3,8,1,0,4.48
O1002205,C12204,S0256,"P00745,P00694",fashion,23-12-2024 22.58,23-01-2025 10.00,27-01-2025 6.39,19-01-2025 22.58,84,169.09,26.18,2,3.546,7.256,Thiruvananthapuram,Kerala,8.629064,76.229145,Surat,Gujarat,21.114837,72.562989,1442.92,22,0,12,0,0,4.4
O1002206,C12205,S0013,P00335,beauty,23-08-2024 17.55,10-09-2024 7.04,12-09-2024 10.24,08-09-2024 17.55,57,93.93,119.36,1,2.273,5.23,Bhopal,Madhya Pradesh,23.796788,78.349603,Mumbai,Maharashtra,19.148327,72.748676,776.38,17,4,8,1,0,2.59
O1002207,C12206,S0262,"P00643,P00028,P00306,P00280",books,18-12-2024 1.28,02-01-2025 1.48,05-01-2025 9.52,30-12-2024 1.28,54,298.08,46.76,4,2.495,14.206,Mumbai,Maharashtra,18.789427,72.159941,Hyderabad,Telangana,17.214896,78.538833,696.87,1,2,12,0,0,2.64
O1002208,C12207,S0081,P00499,sports,07-01-2024 16.33,19-01-2024 16.14,19-01-2024 1.43,16-01-2024 16.33,42,99.57,32.95,1,2.305,10.761,Pune,Maharashtra,18.057307,74.818054,Goa,Goa,15.038406,74.257935,340.95,16,6,1,0,0,4.65
O1002209,C12208,S0265,"P00205,P00776,P00064,P00093",groceries,13-07-2024 10.54,31-07-2024 21.37,04-08-2024 22.59,29-07-2024 10.54,62,287.47,54.62,4,6.823,25.876,Mysore,Karnataka,12.031177,78.066809,Nagpur,Maharashtra,21.071233,78.924763,1009.35,10,5,7,0,0,1.5
O1002210,C12209,S0153,"P00394,P00795,P00750",sports,21-02-2024 3.37,24-03-2024 2.26,27-03-2024 7.29,21-03-2024 3.37,85,854.72,44.09,3,3.565,12.893,Bhopal,Madhya Pradesh,23.382063,78.085177,Thiruvananthapuram,Kerala,8.413005,76.837406,1669.79,3,2,2,0,0,2.22
O1002211,C12210,S0063,"P00623,P00131,P00627",groceries,04-07-2024 2.49,13-07-2024 23.39,15-07-2024 21.25,11-07-2024 2.49,42,172.37,85.35,3,8.473,19.525,Indore,Madhya Pradesh,22.779736,76.638906,Nagpur,Maharashtra,20.864307,78.955355,320.21,2,3,7,0,0,4.37
O1002212,C12211,S0116,"P00227,P00461",furniture,12-05-2024 11.48,06-06-2024 8.26,08-06-2024 16.25,04-06-2024 11.48,71,96.16,58.82,2,11.388,168.787,Hyderabad,Telangana,18.107213,78.342806,Kolkata,West Bengal,22.526413,88.503141,1167.41,11,6,5,0,0,4.12
O1002213,C12212,S0167,P00178,books,07-10-2024 13.21,10-11-2024 17.34,15-11-2024 4.51,08-11-2024 13.21,92,60.7,14.71,1,0.665,1.109,Jaipur,Rajasthan,27.188502,76.023037,Bengaluru,Karnataka,12.859816,77.670042,1602.47,13,0,10,1,0,4.86
O1002214,C12213,S0261,"P00792,P00413,P00564",automotive,01-05-2024 21.14,09-05-2024 9.18,10-05-2024 16.23,06-05-2024 21.14,37,208.41,50.15,3,4.938,18.417,Jaipur,Rajasthan,27.022899,75.667899,Delhi,Delhi,28.780332,76.978024,234.01,21,2,5,0,0,4.01
O1002215,C12214,S0050,"P00378,P00280,P00471,P00130",groceries,29-08-2024 17.36,17-09-2024 1.09,21-09-2024 2.19,14-09-2024 17.36,62,207.18,22.53,4,3.03,9.777,Indore,Madhya Pradesh,22.480365,75.829426,Goa,Goa,15.339112,74.003957,816.92,17,3,8,1,0,3.74
O1002216,C12215,S0161,"P00588,P00730",beauty,24-06-2024 2.38,29-07-2024 8.06,03-08-2024 11.06,27-07-2024 2.38,95,402.59,58.35,2,3.966,5.882,Coimbatore,Tamil Nadu,11.467323,77.567822,Lucknow,Uttar Pradesh,27.080559,80.816362,1769,2,0,6,0,0,3.98
O1002217,C12216,S0179,"P00105,P00200,P00111",beauty,04-04-2024 22.58,28-04-2024 0.56,30-04-2024 4.03,24-04-2024 22.58,67,499.14,51.84,3,7.187,14.598,Kanpur,Uttar Pradesh,26.396569,80.190393,Surat,Gujarat,21.126007,72.836477,950.17,22,3,4,0,0,5.72
O1002218,C12217,S0149,"P00108,P00685",books,05-08-2024 0.32,23-08-2024 14.12,27-08-2024 11.30,22-08-2024 0.32,62,295.59,29.28,2,1.345,4.033,Pune,Maharashtra,19.822128,74.014228,Chennai,Tamil Nadu,13.026343,80.069477,993.72,0,0,8,0,0,2.19
O1002219,C12218,S0232,P00061,sports,02-08-2024 18.57,26-08-2024 8.14,29-08-2024 1.13,23-08-2024 18.57,69,115.54,100.77,1,4.462,13.989,Coimbatore,Tamil Nadu,11.531183,77.265394,Nagpur,Maharashtra,21.313498,79.011232,1103.52,18,4,8,0,0,3.73
O1002220,C12219,S0047,P00715,sports,05-07-2024 19.32,25-07-2024 20.25,30-07-2024 1.41,23-07-2024 19.32,65,90.33,44.83,1,4.853,3.466,Nagpur,Maharashtra,21.144772,78.901308,Kolkata,West Bengal,22.661364,88.518827,1006.25,19,4,7,0,0,2.33
O1002221,C12220,S0073,"P00134,P00115,P00433,P00091",beauty,23-05-2024 21.37,31-05-2024 5.09,01-06-2024 13.36,28-05-2024 21.37,37,430.89,155.56,4,24.258,141.966,Vadodara,Gujarat,22.638906,73.63331,Indore,Madhya Pradesh,22.720649,75.867096,229.36,21,3,5,0,0,2.39
O1002222,C12221,S0123,P00008,furniture,02-04-2024 1.24,23-04-2024 5.56,27-04-2024 12.12,20-04-2024 1.24,67,48.1,125.3,1,22.287,104.826,Mysore,Karnataka,11.534674,77.072956,Nagpur,Maharashtra,21.040896,79.186075,1080.77,1,1,4,0,0,1.71
O1002223,C12222,S0172,"P00371,P00604,P00652",beauty,08-03-2024 1.23,19-03-2024 1.54,19-03-2024 5.03,17-03-2024 1.23,41,141.26,34.61,3,5.693,16.89,Mysore,Karnataka,12.723507,76.354341,Chennai,Tamil Nadu,12.832392,80.559453,456.16,1,4,3,0,0,2.44
O1002224,C12223,S0001,"P00095,P00011",books,17-12-2024 9.57,17-01-2025 21.32,22-01-2025 16.53,15-01-2025 9.57,87,149.13,33.86,2,1.234,2.791,Ahmedabad,Gujarat,23.067287,72.665484,Kolkata,West Bengal,22.671943,88.336247,1605.37,9,1,12,0,0,2.84
O1002225,C12224,S0021,"P00088,P00314,P00466,P00334",automotive,21-02-2024 23.47,12-03-2024 4.55,15-03-2024 15.11,09-03-2024 23.47,62,441.64,122.86,4,10.951,21.333,Jaipur,Rajasthan,26.88567,75.630913,Pune,Maharashtra,18.532446,74.349348,938.07,23,2,2,1,0,2.86
O1002226,C12225,S0187,P00237,books,30-04-2024 2.41,15-05-2024 10.10,17-05-2024 17.35,14-05-2024 2.41,53,130.56,21.45,1,0.886,0.209,Goa,Goa,14.372606,73.929572,Thiruvananthapuram,Kerala,8.472625,76.602883,717.78,2,1,4,0,0,3.2
O1002227,C12226,S0239,"P00167,P00632,P00183",automotive,09-08-2024 13.08,24-08-2024 3.09,24-08-2024 13.23,20-08-2024 13.08,48,486.08,28.06,3,5.994,8.729,Nagpur,Maharashtra,20.499214,77.986012,Vadodara,Gujarat,22.605345,73.06847,559.85,13,4,8,1,0,3.4
O1002228,C12227,S0112,"P00674,P00370",electronics,10-04-2024 12.17,25-04-2024 9.09,26-04-2024 1.07,23-04-2024 12.17,49,101.68,23.13,2,2.164,20.058,Chennai,Tamil Nadu,13.174217,80.011369,Thiruvananthapuram,Kerala,8.793184,76.973377,589.26,12,2,4,0,0,4.42
O1002229,C12228,S0136,P00321,fashion,17-03-2024 3.07,04-04-2024 22.46,09-04-2024 4.38,02-04-2024 3.07,63,225.99,29.98,1,3.517,1.259,Kanpur,Uttar Pradesh,27.264996,80.715374,Surat,Gujarat,21.310262,72.952613,1027.81,3,6,3,0,0,1.5
O1002230,C12229,S0203,P00644,furniture,05-01-2024 6.13,23-01-2024 8.24,24-01-2024 9.11,21-01-2024 6.13,56,214.04,74.02,1,12.896,64.113,Hyderabad,Telangana,18.233322,77.477262,Ahmedabad,Gujarat,22.793899,72.417074,731.2,6,4,1,0,0,3.69
O1002231,C12230,S0137,"P00741,P00654",electronics,03-08-2024 19.02,27-08-2024 8.00,29-08-2024 8.59,23-08-2024 19.02,68,205.13,77.07,2,5.711,3.613,Kanpur,Uttar Pradesh,26.423025,80.397911,Hyderabad,Telangana,17.365788,78.416265,1027.6,19,5,8,0,0,3.6
O1002232,C12231,S0145,"P00779,P00726,P00710,P00362",books,09-03-2024 19.59,16-04-2024 21.05,24-04-2024 14.26,15-04-2024 19.59,105,287.75,45.21,4,8.124,17.891,Thiruvananthapuram,Kerala,8.553788,76.040698,Lucknow,Uttar Pradesh,26.75095,80.893995,2087.06,19,5,3,0,0,2.45
O1002233,C12232,S0246,"P00758,P00623,P00660",automotive,30-09-2024 19.04,23-10-2024 9.44,25-10-2024 15.40,20-10-2024 19.04,66,183.52,76.79,3,7.899,33.202,Bhopal,Madhya Pradesh,23.624838,77.319001,Bengaluru,Karnataka,13.313942,77.419636,1146.57,19,0,9,0,0,1.99
O1002234,C12233,S0213,"P00580,P00406,P00760",books,06-09-2024 22.33,08-10-2024 18.24,11-10-2024 18.19,05-10-2024 22.33,85,264.36,83.13,3,4.847,10.87,Lucknow,Uttar Pradesh,26.637996,82.020996,Goa,Goa,15.5777,74.426904,1459.52,22,4,9,1,0,5.07
O1002235,C12234,S0295,"P00151,P00269,P00262",fashion,08-05-2024 0.02,27-05-2024 11.18,31-05-2024 8.03,25-05-2024 0.02,64,161.9,81.73,3,8.359,96.648,Goa,Goa,15.172687,75.008955,Ahmedabad,Gujarat,22.808993,72.609704,885.73,0,2,5,1,0,3.64
O1002236,C12235,S0273,"P00395,P00740,P00673,P00701",beauty,17-10-2024 1.44,11-11-2024 18.45,15-11-2024 18.41,09-11-2024 1.44,75,295.4,48.52,4,3.704,13.028,Delhi,Delhi,28.685464,76.553792,Pune,Maharashtra,18.445959,74.07445,1166.17,1,3,10,1,0,3.85
O1002237,C12236,S0067,P00663,electronics,22-07-2024 10.46,14-08-2024 4.42,18-08-2024 3.18,10-08-2024 10.46,70,98.99,18,1,2.344,5.258,Kolkata,West Bengal,22.926156,88.341207,Hyderabad,Telangana,17.230398,78.941852,1167.63,10,0,7,0,0,2.32
